,time,0,1,2
0,0.0,-0.0038679863381721746,-0.0038679863381721746,0.0004064018283681248
1,1363637.01010101,-0.0038679863381721746,-0.004196785426316796,0.0004064018283681248
2,2727274.02020202,-0.0038679863381721746,-0.0038679863381721746,-0.00025119635359827086
3,4090911.0303030303,-0.0038679863381721746,-0.003539187249800624,7.760273727128175e-05
4,5454548.04040404,-0.004196785426316796,-0.0038679863381721746,0.0004064018283681248
5,6818185.05050505,-0.0038679863381721746,-0.0038679863381721746,-0.00025119635359827086
